player,sleeper_id,nba_team,fantasy_team,date,week,matchup,minutes,fpts,fpts_per_min,pts,reb,ast,stl,blk,tov,fgm,fga,fg_pct,ftm,fta,fg3m
Kawhi Leonard,1308,LAC,MoisesNS,"Oct 26, 2025",1,LAC vs. POR,35,57.2,1.63,30,10,4,2,0,2,11,21,0.524,4,4,4
Kawhi Leonard,1308,LAC,MoisesNS,"Oct 28, 2025",2,LAC @ GSW,31,27.3,0.88,18,6,1,1,0,1,7,17,0.412,3,3,1
Kawhi Leonard,1308,LAC,MoisesNS,"Oct 31, 2025",2,LAC vs. NOP,36,73.0,2.03,34,5,5,6,0,2,11,16,0.688,7,7,5
Keegan Murray,2456,SAC,Negroro,"Dec 03, 2025",7,SAC @ HOU,37,19.8,0.54,5,11,1,1,2,3,2,11,0.182,0,0,1
Keegan Murray,2456,SAC,Negroro,"Dec 06, 2025",7,SAC @ MIA,32,33.6,1.05,16,4,1,2,2,1,6,11,0.545,2,4,2
Keegan Murray,2456,SAC,Negroro,"Dec 08, 2025",8,SAC @ IND,37,19.8,0.54,8,11,2,0,0,2,3,11,0.273,1,1,1
Keegan Murray,2456,SAC,Negroro,"Dec 11, 2025",8,SAC vs. DEN,28,35.3,1.26,15,6,1,2,2,1,7,13,0.538,0,2,1
Keegan Murray,2456,SAC,Negroro,"Dec 14, 2025",8,SAC @ MIN,39,25.3,0.65,10,8,1,0,5,4,3,11,0.273,3,4,1
Keegan Murray,2456,SAC,Negroro,"Dec 18, 2025",9,SAC @ POR,43,38.8,0.9,17,3,2,2,4,2,8,17,0.471,0,0,1
Keegan Murray,2456,SAC,Negroro,"Dec 20, 2025",9,SAC vs. POR,40,19.0,0.47,15,6,2,0,0,2,7,19,0.368,1,1,0
Keegan Murray,2456,SAC,Negroro,"Dec 21, 2025",9,SAC vs. HOU,47,37.9,0.81,26,4,0,1,0,1,9,14,0.643,5,5,3
Keegan Murray,2456,SAC,Negroro,"Dec 23, 2025",10,SAC vs. DET,20,12.5,0.62,2,1,1,1,2,0,1,4,0.25,0,0,0
Keegan Murray,2456,SAC,Negroro,"Dec 30, 2025",11,SAC @ LAC,30,14.3,0.48,11,2,1,0,1,0,4,13,0.308,2,2,1
Keegan Murray,2456,SAC,Negroro,"Jan 01, 2026",11,SAC vs. BOS,38,20.3,0.53,7,6,4,0,1,0,3,13,0.231,0,0,1
Keegan Murray,2456,SAC,Negroro,"Jan 02, 2026",11,SAC @ PHX,33,42.4,1.28,23,9,2,1,1,3,9,17,0.529,2,2,3
Keegan Murray,2456,SAC,Negroro,"Jan 04, 2026",11,SAC vs. MIL,27,17.5,0.65,12,3,0,0,2,2,6,13,0.462,0,0,0
Keegan Murray,2456,SAC,Negroro,"Nov 20, 2025",5,SAC @ MEM,33,12.8,0.39,11,3,1,0,0,1,5,13,0.385,0,0,1
Keegan Murray,2456,SAC,Negroro,"Nov 22, 2025",5,SAC @ DEN,37,38.4,1.04,19,5,1,2,1,0,7,14,0.5,2,2,3
Keegan Murray,2456,SAC,Negroro,"Nov 24, 2025",6,SAC vs. MIN,44,58.9,1.34,26,14,2,1,1,0,10,19,0.526,3,3,3
Keegan Murray,2456,SAC,Negroro,"Nov 26, 2025",6,SAC vs. PHX,38,46.6,1.23,19,8,3,2,2,0,7,16,0.438,3,4,2
Keegan Murray,2456,SAC,Negroro,"Nov 28, 2025",6,SAC @ UTA,45,56.3,1.25,23,10,3,3,1,0,9,18,0.5,4,4,1
Keegan Murray,2456,SAC,Negroro,"Nov 30, 2025",6,SAC vs. MEM,36,37.0,1.03,12,2,1,5,3,0,5,12,0.417,2,4,0
Kevin Durant,1433,HOU,grabri,"Dec 01, 2025",7,HOU @ UTA,40,39.1,0.98,32,9,5,0,0,5,10,25,0.4,10,12,2
Kevin Durant,1433,HOU,grabri,"Dec 03, 2025",7,HOU vs. SAC,32,49.8,1.56,24,3,8,0,1,0,9,16,0.563,5,5,1
Kevin Durant,1433,HOU,grabri,"Dec 05, 2025",7,HOU vs. PHX,32,54.6,1.71,28,4,8,2,1,5,11,17,0.647,4,4,2
Kevin Durant,1433,HOU,grabri,"Dec 06, 2025",7,HOU @ DAL,31,34.8,1.12,27,1,3,0,0,1,11,20,0.55,4,4,1
Kevin Durant,1433,HOU,grabri,"Dec 11, 2025",8,HOU vs. LAC,37,10.4,0.28,16,1,3,0,0,5,5,14,0.357,3,3,3
Kevin Durant,1433,HOU,grabri,"Dec 15, 2025",9,HOU @ DEN,44,56.1,1.28,25,5,7,1,5,5,8,14,0.571,7,8,2
Kevin Durant,1433,HOU,grabri,"Dec 18, 2025",9,HOU @ NOP,43,59.7,1.39,32,7,2,1,4,6,12,15,0.8,4,4,4
Kevin Durant,1433,HOU,grabri,"Dec 20, 2025",9,HOU @ DEN,40,49.5,1.24,31,6,5,0,1,3,8,14,0.571,10,11,5
Kevin Durant,1433,HOU,grabri,"Dec 21, 2025",9,HOU @ SAC,48,45.9,0.96,24,10,8,0,0,2,8,21,0.381,5,6,3
Kevin Durant,1433,HOU,grabri,"Dec 23, 2025",10,HOU @ LAC,29,32.8,1.13,22,5,1,0,2,3,8,15,0.533,5,5,1
Kevin Durant,1433,HOU,grabri,"Dec 25, 2025",10,HOU @ LAL,33,53.2,1.61,25,4,8,1,2,3,8,14,0.571,5,5,4
Kevin Durant,1433,HOU,grabri,"Dec 27, 2025",10,HOU vs. CLE,29,48.6,1.68,30,4,7,0,0,3,11,17,0.647,6,7,2
Kevin Durant,1433,HOU,grabri,"Dec 29, 2025",11,HOU vs. IND,34,51.6,1.52,30,6,5,0,1,3,13,20,0.65,2,3,2
Kevin Durant,1433,HOU,grabri,"Jan 01, 2026",11,HOU @ BKN,37,41.1,1.11,22,5,11,0,0,6,8,15,0.533,4,4,2
Kevin Durant,1433,HOU,grabri,"Jan 03, 2026",11,HOU @ DAL,38,62.1,1.63,34,5,7,0,3,2,14,26,0.538,4,5,2
Kevin Durant,1433,HOU,grabri,"Jan 05, 2026",12,HOU vs. PHX,39,47.6,1.22,26,10,4,0,1,1,9,21,0.429,6,6,2
Kevin Durant,1433,HOU,grabri,"Jan 07, 2026",12,HOU @ POR,37,40.6,1.1,37,4,0,0,1,3,14,26,0.538,7,9,2
Kevin Durant,1433,HOU,grabri,"Jan 09, 2026",12,HOU @ POR,39,61.2,1.57,30,12,4,0,2,2,11,20,0.55,4,4,4
Kevin Durant,1433,HOU,grabri,"Jan 11, 2026",12,HOU @ SAC,38,40.2,1.06,23,4,6,0,0,1,9,18,0.5,1,1,4
Kevin Durant,1433,HOU,grabri,"Jan 13, 2026",13,HOU vs. CHI,40,45.3,1.13,28,10,4,0,0,3,12,23,0.522,3,4,1
Kevin Durant,1433,HOU,grabri,"Jan 15, 2026",13,HOU vs. OKC,37,34.5,0.93,19,7,3,3,1,2,7,23,0.304,5,5,0
Kevin Durant,1433,HOU,grabri,"Jan 16, 2026",13,HOU vs. MIN,40,60.8,1.52,39,4,7,2,1,5,11,18,0.611,11,14,6
Kevin Durant,1433,HOU,grabri,"Nov 01, 2025",2,HOU @ BOS,30,43.6,1.45,26,4,1,2,1,2,8,11,0.727,8,9,2
Kevin Durant,1433,HOU,grabri,"Nov 03, 2025",3,HOU vs. DAL,38,34.6,0.91,21,6,5,1,1,3,6,18,0.333,7,7,2
Kevin Durant,1433,HOU,grabri,"Nov 05, 2025",3,HOU @ MEM,34,21.3,0.63,11,4,5,1,1,2,5,18,0.278,0,0,1
Kevin Durant,1433,HOU,grabri,"Nov 07, 2025",3,HOU @ SAS,37,14.8,0.4,24,1,2,1,0,8,8,18,0.444,7,7,1
Kevin Durant,1433,HOU,grabri,"Nov 09, 2025",3,HOU @ MIL,37,49.1,1.33,31,3,7,0,0,3,11,15,0.733,7,9,2
Kevin Durant,1433,HOU,grabri,"Nov 12, 2025",4,HOU vs. WAS,31,40.1,1.29,23,5,4,2,0,1,7,16,0.438,7,8,2
Kevin Durant,1433,HOU,grabri,"Nov 14, 2025",4,HOU vs. POR,36,46.4,1.29,30,5,3,1,0,3,12,19,0.632,3,3,3
Kevin Durant,1433,HOU,grabri,"Nov 16, 2025",4,HOU vs. ORL,45,50.1,1.11,35,5,6,0,1,5,13,24,0.542,7,7,2
Kevin Durant,1433,HOU,grabri,"Nov 19, 2025",5,HOU @ CLE,37,15.8,0.43,20,3,3,0,0,4,6,18,0.333,7,8,1
Kevin Durant,1433,HOU,grabri,"Nov 21, 2025",5,HOU vs. DEN,35,28.3,0.81,13,8,2,2,1,2,5,15,0.333,2,3,1
Kevin Durant,1433,HOU,grabri,"Nov 30, 2025",6,HOU @ UTA,30,60.4,2.01,25,7,4,3,1,1,10,14,0.714,2,2,3
Kevin Durant,1433,HOU,grabri,"Oct 21, 2025",1,HOU @ OKC,47,35.5,0.76,23,9,3,0,0,4,9,16,0.563,5,6,0
Kevin Durant,1433,HOU,grabri,"Oct 24, 2025",1,HOU vs. DET,37,54.4,1.47,37,3,1,3,1,0,9,18,0.5,16,18,3
Kevin Durant,1433,HOU,grabri,"Oct 27, 2025",2,HOU vs. BKN,25,29.0,1.16,19,6,3,1,0,3,6,14,0.429,7,7,0
Kevin Durant,1433,HOU,grabri,"Oct 29, 2025",2,HOU @ TOR,37,46.7,1.26,31,5,1,0,3,2,11,19,0.579,5,8,4
Keyonte George,2580,UTA,ilanattie,"Dec 01, 2025",7,UTA vs. HOU,37,41.6,1.12,28,4,8,1,0,6,8,14,0.571,10,12,2
Keyonte George,2580,UTA,ilanattie,"Dec 04, 2025",7,UTA @ BKN,31,51.7,1.67,29,5,10,0,0,1,8,20,0.4,9,9,4
Keyonte George,2580,UTA,ilanattie,"Dec 05, 2025",7,UTA @ NYK,28,20.3,0.72,18,0,4,0,0,2,5,12,0.417,7,7,1
Keyonte George,2580,UTA,ilanattie,"Dec 07, 2025",7,UTA vs. OKC,28,8.0,0.29,8,6,3,0,1,6,3,12,0.25,2,2,0
Keyonte George,2580,UTA,ilanattie,"Dec 12, 2025",8,UTA @ MEM,34,69.5,2.04,39,6,8,2,0,3,12,20,0.6,10,10,5
Keyonte George,2580,UTA,ilanattie,"Dec 15, 2025",9,UTA vs. DAL,41,54.0,1.32,37,5,6,0,0,2,11,20,0.55,10,12,5
Keyonte George,2580,UTA,ilanattie,"Dec 18, 2025",9,UTA vs. LAL,39,50.5,1.29,34,4,8,0,0,2,9,20,0.45,11,12,5
Keyonte George,2580,UTA,ilanattie,"Dec 20, 2025",9,UTA vs. ORL,42,43.6,1.04,27,4,9,2,1,5,8,22,0.364,9,10,2
Keyonte George,2580,UTA,ilanattie,"Dec 22, 2025",10,UTA @ DEN,34,41.6,1.22,20,8,7,1,0,4,7,14,0.5,4,4,2
Keyonte George,2580,UTA,ilanattie,"Dec 23, 2025",10,UTA vs. MEM,34,34.2,1.01,24,2,4,1,0,2,6,12,0.5,8,9,4
Keyonte George,2580,UTA,ilanattie,"Dec 26, 2025",10,UTA vs. DET,35,66.0,1.89,31,7,8,2,1,2,12,22,0.545,2,2,5
Keyonte George,2580,UTA,ilanattie,"Dec 27, 2025",10,UTA @ SAS,35,45.4,1.3,28,5,6,2,1,3,7,18,0.389,11,13,3
Keyonte George,2580,UTA,ilanattie,"Dec 30, 2025",11,UTA vs. BOS,39,59.8,1.53,37,6,7,1,0,3,13,24,0.542,5,6,6
Keyonte George,2580,UTA,ilanattie,"Jan 03, 2026",11,UTA @ GSW,36,28.2,0.78,22,2,9,1,0,7,7,18,0.389,4,5,4
Keyonte George,2580,UTA,ilanattie,"Jan 05, 2026",12,UTA @ POR,33,22.3,0.68,15,4,4,1,0,4,5,12,0.417,4,4,1
Keyonte George,2580,UTA,ilanattie,"Jan 07, 2026",12,UTA @ OKC,43,45.1,1.05,25,7,11,1,0,6,9,22,0.409,5,5,2
Keyonte George,2580,UTA,ilanattie,"Jan 08, 2026",12,UTA vs. DAL,37,49.8,1.35,19,3,7,3,0,0,8,12,0.667,2,3,1
Keyonte George,2580,UTA,ilanattie,"Jan 10, 2026",12,UTA vs. CHA,23,10.0,0.43,4,2,5,1,1,5,2,7,0.286,0,0,0
Keyonte George,2580,UTA,ilanattie,"Jan 12, 2026",13,UTA @ CLE,34,53.7,1.58,32,5,9,1,0,4,8,16,0.5,12,12,4
Keyonte George,2580,UTA,ilanattie,"Jan 14, 2026",13,UTA @ CHI,34,40.5,1.19,25,3,7,1,0,2,8,17,0.471,9,10,0
Keyonte George,2580,UTA,ilanattie,"Jan 15, 2026",13,UTA @ DAL,29,23.8,0.82,17,3,3,1,0,4,6,11,0.545,4,4,1
Keyonte George,2580,UTA,ilanattie,"Nov 02, 2025",2,UTA @ CHA,33,37.3,1.13,25,2,7,1,1,4,8,18,0.444,8,9,1
Keyonte George,2580,UTA,ilanattie,"Nov 03, 2025",3,UTA @ BOS,38,48.1,1.27,31,5,4,1,0,1,9,16,0.563,11,13,2
Keyonte George,2580,UTA,ilanattie,"Nov 05, 2025",3,UTA @ DET,35,23.3,0.67,19,2,6,0,0,2,6,18,0.333,6,7,1
Keyonte George,2580,UTA,ilanattie,"Nov 07, 2025",3,UTA @ MIN,26,25.6,0.98,18,4,2,1,0,3,7,14,0.5,2,2,2
Keyonte George,2580,UTA,ilanattie,"Nov 10, 2025",4,UTA vs. MIN,36,45.9,1.27,27,6,6,0,1,3,9,18,0.5,6,6,3
Keyonte George,2580,UTA,ilanattie,"Nov 11, 2025",4,UTA vs. IND,27,19.5,0.72,10,5,7,0,0,3,3,12,0.25,4,4,0
Keyonte George,2580,UTA,ilanattie,"Nov 13, 2025",4,UTA vs. ATL,37,34.9,0.94,19,6,7,1,0,3,7,19,0.368,2,2,3
Keyonte George,2580,UTA,ilanattie,"Nov 16, 2025",4,UTA vs. CHI,44,45.9,1.04,33,2,6,4,0,4,10,27,0.37,10,10,3
Keyonte George,2580,UTA,ilanattie,"Nov 18, 2025",5,UTA @ LAL,35,58.5,1.67,34,4,8,2,0,4,13,23,0.565,3,3,5
Keyonte George,2580,UTA,ilanattie,"Nov 21, 2025",5,UTA vs. OKC,30,34.8,1.16,20,3,8,0,0,4,6,10,0.6,7,7,1
Keyonte George,2580,UTA,ilanattie,"Nov 23, 2025",5,UTA vs. LAL,39,44.7,1.15,27,5,8,1,0,3,10,23,0.435,3,4,4
Keyonte George,2580,UTA,ilanattie,"Nov 24, 2025",6,UTA @ GSW,38,54.2,1.43,28,6,7,2,0,2,10,17,0.588,4,7,4
Keyonte George,2580,UTA,ilanattie,"Nov 28, 2025",6,UTA vs. SAC,36,47.7,1.33,31,5,6,0,1,3,10,19,0.526,7,9,4
Keyonte George,2580,UTA,ilanattie,"Nov 30, 2025",6,UTA vs. HOU,19,-13.5,-0.71,0,1,2,0,1,8,0,6,0.0,0,0,0
Keyonte George,2580,UTA,ilanattie,"Oct 22, 2025",1,UTA vs. LAC,30,36.3,1.21,16,2,9,2,0,3,6,12,0.5,3,4,1
Keyonte George,2580,UTA,ilanattie,"Oct 24, 2025",1,UTA @ SAC,34,31.3,0.92,18,2,10,0,1,4,5,15,0.333,7,7,1
Keyonte George,2580,UTA,ilanattie,"Oct 27, 2025",2,UTA vs. PHX,43,47.1,1.1,26,5,10,1,0,4,8,18,0.444,8,8,2
Keyonte George,2580,UTA,ilanattie,"Oct 29, 2025",2,UTA vs. POR,32,37.6,1.18,29,2,8,1,0,6,6,14,0.429,15,15,2
Keyonte George,2580,UTA,ilanattie,"Oct 31, 2025",2,UTA @ PHX,33,41.6,1.26,17,8,9,1,1,3,3,10,0.3,9,11,2
Kon Knueppel,4740,CHA,isaacentebib,"Dec 01, 2025",7,CHA @ BKN,35,26.2,0.75,18,6,4,0,0,3,7,18,0.389,0,0,4
Kon Knueppel,4740,CHA,isaacentebib,"Dec 03, 2025",7,CHA @ NYK,34,17.3,0.51,13,4,4,0,0,2,5,16,0.313,2,2,1
Kon Knueppel,4740,CHA,isaacentebib,"Dec 05, 2025",7,CHA @ TOR,32,41.0,1.28,21,3,7,1,1,4,7,12,0.583,2,2,5
Kon Knueppel,4740,CHA,isaacentebib,"Dec 07, 2025",7,CHA vs. DEN,33,24.6,0.75,14,4,4,1,0,2,5,13,0.385,2,2,2
Kon Knueppel,4740,CHA,isaacentebib,"Dec 12, 2025",8,CHA vs. CHI,36,59.0,1.64,33,5,9,0,0,2,12,21,0.571,4,4,5
Kon Knueppel,4740,CHA,isaacentebib,"Dec 14, 2025",8,CHA @ CLE,44,46.9,1.07,29,4,3,1,1,2,11,19,0.579,4,4,3
Kon Knueppel,4740,CHA,isaacentebib,"Dec 18, 2025",9,CHA vs. ATL,35,55.3,1.58,28,5,7,3,0,4,10,17,0.588,2,2,6
Kon Knueppel,4740,CHA,isaacentebib,"Dec 20, 2025",9,CHA @ DET,34,30.7,0.9,19,7,5,0,1,4,5,14,0.357,5,6,4
Kon Knueppel,4740,CHA,isaacentebib,"Dec 22, 2025",10,CHA @ CLE,31,22.0,0.71,20,1,2,0,0,3,6,11,0.545,3,3,5
Kon Knueppel,4740,CHA,isaacentebib,"Dec 23, 2025",10,CHA vs. WAS,28,24.0,0.86,19,3,2,0,0,1,7,15,0.467,0,2,5
Kon Knueppel,4740,CHA,isaacentebib,"Dec 26, 2025",10,CHA @ ORL,15,22.7,1.51,16,3,1,0,0,2,5,7,0.714,2,2,4
Kon Knueppel,4740,CHA,isaacentebib,"Dec 31, 2025",11,CHA vs. GSW,32,45.7,1.43,20,5,8,0,0,1,7,11,0.636,2,2,4
Kon Knueppel,4740,CHA,isaacentebib,"Jan 02, 2026",11,CHA @ MIL,34,32.9,0.97,26,4,3,0,0,3,9,16,0.563,5,7,3
Kon Knueppel,4740,CHA,isaacentebib,"Jan 03, 2026",11,CHA @ CHI,33,17.1,0.52,18,5,1,0,0,2,4,14,0.286,8,9,2
Kon Knueppel,4740,CHA,isaacentebib,"Jan 05, 2026",12,CHA @ OKC,28,37.0,1.32,23,5,5,1,0,5,8,13,0.615,2,3,5
Kon Knueppel,4740,CHA,isaacentebib,"Jan 07, 2026",12,CHA vs. TOR,33,21.9,0.66,11,8,3,0,1,1,4,17,0.235,0,0,3
Kon Knueppel,4740,CHA,isaacentebib,"Jan 08, 2026",12,CHA vs. IND,29,37.6,1.3,18,8,3,1,0,0,5,12,0.417,6,6,2
Kon Knueppel,4740,CHA,isaacentebib,"Jan 10, 2026",12,CHA @ UTA,18,36.6,2.03,12,0,6,3,0,0,5,7,0.714,0,0,2
Kon Knueppel,4740,CHA,isaacentebib,"Jan 12, 2026",13,CHA @ LAC,35,33.5,0.96,18,5,4,0,0,2,8,12,0.667,2,2,0
Kon Knueppel,4740,CHA,isaacentebib,"Jan 15, 2026",13,CHA @ LAL,33,42.4,1.28,19,7,4,0,0,0,7,10,0.7,2,2,3
Kon Knueppel,4740,CHA,isaacentebib,"Nov 01, 2025",2,CHA vs. MIN,31,11.3,0.36,5,8,2,1,0,3,1,9,0.111,2,2,1
Kon Knueppel,4740,CHA,isaacentebib,"Nov 02, 2025",2,CHA vs. UTA,35,48.2,1.38,24,6,5,1,0,0,9,17,0.529,2,2,4
Kon Knueppel,4740,CHA,isaacentebib,"Nov 04, 2025",3,CHA @ NOP,32,36.9,1.15,20,12,2,0,0,2,7,16,0.438,3,3,3
Kon Knueppel,4740,CHA,isaacentebib,"Nov 07, 2025",3,CHA @ MIA,40,46.5,1.16,30,8,3,1,1,2,9,23,0.391,7,7,5
Kon Knueppel,4740,CHA,isaacentebib,"Nov 10, 2025",4,CHA vs. LAL,38,50.6,1.33,19,10,9,1,0,3,6,11,0.545,5,5,2
Kon Knueppel,4740,CHA,isaacentebib,"Nov 12, 2025",4,CHA vs. MIL,34,17.9,0.53,16,6,1,0,0,3,5,13,0.385,3,4,3
Kon Knueppel,4740,CHA,isaacentebib,"Nov 14, 2025",4,CHA @ MIL,41,51.7,1.26,32,3,3,3,0,2,12,20,0.6,4,5,4
Kon Knueppel,4740,CHA,isaacentebib,"Nov 15, 2025",4,CHA vs. OKC,27,12.6,0.47,8,4,3,0,2,5,3,10,0.3,0,0,2
Kon Knueppel,4740,CHA,isaacentebib,"Nov 17, 2025",5,CHA @ TOR,36,42.7,1.19,24,7,1,3,0,3,9,16,0.563,2,2,4
Kon Knueppel,4740,CHA,isaacentebib,"Nov 19, 2025",5,CHA @ IND,42,53.5,1.27,28,8,7,0,0,2,11,20,0.55,1,1,5
Kon Knueppel,4740,CHA,isaacentebib,"Nov 22, 2025",5,CHA vs. LAC,34,36.3,1.07,26,1,1,1,0,2,9,12,0.75,2,2,6
Kon Knueppel,4740,CHA,isaacentebib,"Nov 23, 2025",5,CHA @ ATL,34,45.1,1.33,28,6,3,0,1,2,9,17,0.529,3,3,7
Kon Knueppel,4740,CHA,isaacentebib,"Nov 26, 2025",6,CHA vs. NYK,30,3.0,0.1,6,4,2,0,0,2,2,12,0.167,2,3,0
Kon Knueppel,4740,CHA,isaacentebib,"Nov 28, 2025",6,CHA vs. CHI,32,25.1,0.78,12,5,4,1,0,1,5,14,0.357,0,0,2
Kon Knueppel,4740,CHA,isaacentebib,"Nov 29, 2025",6,CHA vs. TOR,37,40.2,1.09,20,6,4,2,0,2,5,10,0.5,6,6,4
Kon Knueppel,4740,CHA,isaacentebib,"Oct 22, 2025",1,CHA vs. BKN,25,19.4,0.78,11,5,1,0,0,2,4,6,0.667,0,0,3
Kon Knueppel,4740,CHA,isaacentebib,"Oct 25, 2025",1,CHA @ PHI,30,13.4,0.45,14,3,1,0,0,3,5,11,0.455,1,2,3
Kon Knueppel,4740,CHA,isaacentebib,"Oct 26, 2025",1,CHA @ WAS,35,34.5,0.99,20,6,2,1,0,2,7,12,0.583,1,2,5
Kon Knueppel,4740,CHA,isaacentebib,"Oct 28, 2025",2,CHA @ MIA,27,33.0,1.22,19,3,4,1,0,1,7,15,0.467,0,0,5
Kon Knueppel,4740,CHA,isaacentebib,"Oct 30, 2025",2,CHA vs. ORL,27,1.8,0.07,5,3,1,0,0,4,2,6,0.333,0,0,1
Kristaps Porziņģis,1590,ATL,samymok,"Dec 05, 2025",7,ATL vs. DEN,20,42.2,2.11,25,2,1,1,2,1,9,13,0.692,3,4,4
Kristaps Porziņģis,1590,ATL,samymok,"Dec 31, 2025",11,ATL vs. MIN,17,17.6,1.04,16,2,1,0,0,1,6,12,0.5,2,4,2
Kristaps Porziņģis,1590,ATL,samymok,"Jan 02, 2026",11,ATL @ NYK,17,16.0,0.94,4,8,2,2,0,2,1,8,0.125,2,2,0
Kristaps Porziņģis,1590,ATL,samymok,"Jan 05, 2026",12,ATL @ TOR,20,4.8,0.24,9,1,1,0,0,0,2,12,0.167,4,4,1
Kristaps Porziņģis,1590,ATL,samymok,"Jan 07, 2026",12,ATL vs. NOP,22,22.7,1.03,13,3,2,1,1,1,4,11,0.364,1,2,4
Kristaps Porziņģis,1590,ATL,samymok,"Nov 02, 2025",2,ATL @ CLE,28,39.0,1.39,15,12,5,0,1,2,5,11,0.455,5,7,0
Kristaps Porziņģis,1590,ATL,samymok,"Nov 04, 2025",3,ATL vs. ORL,26,27.0,1.04,15,2,3,3,0,0,2,8,0.25,11,13,0
Kristaps Porziņģis,1590,ATL,samymok,"Nov 07, 2025",3,ATL vs. TOR,30,37.8,1.26,17,7,3,0,4,0,4,16,0.25,8,8,1
Kristaps Porziņģis,1590,ATL,samymok,"Nov 10, 2025",4,ATL @ LAC,26,39.8,1.53,20,3,4,0,3,0,5,12,0.417,9,9,1
Kristaps Porziņģis,1590,ATL,samymok,"Nov 12, 2025",4,ATL @ SAC,23,32.6,1.42,13,4,6,0,2,1,5,12,0.417,1,2,2
Kristaps Porziņģis,1590,ATL,samymok,"Nov 20, 2025",5,ATL @ SAS,29,34.1,1.18,16,5,1,0,2,1,7,10,0.7,0,0,2
Kristaps Porziņģis,1590,ATL,samymok,"Nov 22, 2025",5,ATL @ NOP,33,62.1,1.88,30,7,4,0,3,0,11,17,0.647,6,7,2
Kristaps Porziņģis,1590,ATL,samymok,"Nov 25, 2025",6,ATL @ WAS,22,36.6,1.66,22,8,1,0,0,0,7,13,0.538,6,7,2
Kristaps Porziņģis,1590,ATL,samymok,"Oct 22, 2025",1,ATL vs. TOR,26,35.7,1.37,20,7,2,0,2,2,5,12,0.417,6,6,4
Kristaps Porziņģis,1590,ATL,samymok,"Oct 27, 2025",2,ATL @ CHI,26,37.9,1.46,27,2,2,0,0,1,11,17,0.647,2,2,3
Kristaps Porziņģis,1590,ATL,samymok,"Oct 29, 2025",2,ATL @ BKN,25,41.6,1.66,14,6,7,2,1,1,6,14,0.429,0,1,2
Kristaps Porziņģis,1590,ATL,samymok,"Oct 31, 2025",2,ATL @ IND,23,25.3,1.1,15,8,1,0,1,3,6,12,0.5,2,3,1
Kyshawn George,2714,WAS,ilanattie,"Dec 01, 2025",7,WAS vs. MIL,31,19.4,0.63,9,3,5,1,1,3,3,11,0.273,0,0,3
Kyshawn George,2714,WAS,ilanattie,"Dec 02, 2025",7,WAS @ PHI,33,28.6,0.87,11,8,5,0,1,1,3,11,0.273,3,4,2
Kyshawn George,2714,WAS,ilanattie,"Dec 04, 2025",7,WAS vs. BOS,28,23.4,0.84,15,3,1,2,0,4,5,7,0.714,2,2,3
Kyshawn George,2714,WAS,ilanattie,"Dec 06, 2025",7,WAS vs. ATL,36,41.9,1.16,15,6,7,3,1,5,6,11,0.545,0,0,3
Kyshawn George,2714,WAS,ilanattie,"Dec 12, 2025",8,WAS vs. CLE,26,26.9,1.03,15,2,3,1,1,2,5,10,0.5,2,2,3
Kyshawn George,2714,WAS,ilanattie,"Dec 14, 2025",8,WAS @ IND,36,32.6,0.91,9,8,9,1,1,3,3,11,0.273,1,3,2
Kyshawn George,2714,WAS,ilanattie,"Dec 18, 2025",9,WAS @ SAS,36,40.0,1.11,11,6,7,2,2,1,5,13,0.385,1,2,0
Kyshawn George,2714,WAS,ilanattie,"Dec 20, 2025",9,WAS @ MEM,39,55.4,1.42,28,7,7,1,1,4,10,16,0.625,5,5,3
Kyshawn George,2714,WAS,ilanattie,"Dec 21, 2025",9,WAS vs. SAS,33,34.0,1.03,14,4,7,1,1,2,6,13,0.462,2,3,0
Kyshawn George,2714,WAS,ilanattie,"Dec 23, 2025",10,WAS @ CHA,31,4.0,0.13,2,2,6,0,0,3,1,9,0.111,0,0,0
Kyshawn George,2714,WAS,ilanattie,"Dec 26, 2025",10,WAS vs. TOR,28,39.9,1.43,23,6,3,0,1,3,9,13,0.692,2,3,3
Kyshawn George,2714,WAS,ilanattie,"Jan 09, 2026",12,WAS vs. NOP,24,23.4,0.97,15,5,2,1,0,3,6,13,0.462,0,0,3
Kyshawn George,2714,WAS,ilanattie,"Jan 11, 2026",12,WAS @ PHX,26,4.3,0.17,5,2,4,0,2,6,2,10,0.2,0,0,1
Kyshawn George,2714,WAS,ilanattie,"Jan 14, 2026",13,WAS @ LAC,32,44.1,1.38,23,5,4,1,0,0,9,15,0.6,3,4,2
Kyshawn George,2714,WAS,ilanattie,"Jan 16, 2026",13,WAS @ SAC,24,36.0,1.5,15,8,3,1,0,0,6,12,0.5,3,3,0
Kyshawn George,2714,WAS,ilanattie,"Nov 01, 2025",2,WAS vs. ORL,24,22.8,0.95,17,3,1,0,1,4,8,12,0.667,0,0,1
Kyshawn George,2714,WAS,ilanattie,"Nov 03, 2025",3,WAS @ NYK,30,32.4,1.08,15,5,2,3,1,4,6,11,0.545,0,0,3
Kyshawn George,2714,WAS,ilanattie,"Nov 05, 2025",3,WAS @ BOS,28,7.0,0.25,9,2,3,0,0,3,3,9,0.333,3,5,0
Kyshawn George,2714,WAS,ilanattie,"Nov 08, 2025",3,WAS vs. DAL,29,15.6,0.54,10,2,3,1,0,2,3,9,0.333,2,2,2
